ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPLICANT_AGE,YEARS_WORKING,TOTAL_GOOD_DEBT,TOTAL_BAD_DEBT,STATUS,GOOD_PERCENT
5009051,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,4.0,30.0,6.0,42,1,1,0.9767441860465116
5009052,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,4.0,30.0,6.0,48,0,1,1.0
5009053,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,4.0,30.0,6.0,14,0,1,1.0
5009055,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,4.0,30.0,6.0,14,0,1,1.0
5009056,M,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Drivers,1.0,24.0,2.0,10,0,1,1.0
5009057,M,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Drivers,1.0,24.0,2.0,10,0,1,1.0
5009058,F,1,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,1,Private service staff,1.0,21.0,2.0,1,0,1,1.0
5009062,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,38,0,1,1.0
5009063,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,28,0,1,1.0
5009064,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,5,0,1,1.0
5009065,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,11,0,1,1.0
5009066,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,16,0,1,1.0
5009067,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,5,0,1,1.0
5009068,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,23,0,1,1.0
5009069,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,36,0,1,1.0
5009070,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,29.0,6.0,38,0,1,1.0
5009071,F,1,1,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,1,0,1,1,High skill tech staff,2.0,28.0,9.0,21,0,1,1.0
5009072,F,1,1,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,1,0,1,1,High skill tech staff,2.0,28.0,9.0,24,0,1,1.0
5009074,F,1,1,1,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,1,Core staff,3.0,49.0,2.0,23,0,1,1.0
5009075,F,1,1,1,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,1,Core staff,3.0,49.0,2.0,24,0,1,1.0
5009078,M,0,1,1,180000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,39.0,4.0,31,0,1,1.0
5009079,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,28.0,9.0,44,0,1,1.0
5009080,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,28.0,9.0,12,4,1,0.75
5009081,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,28.0,9.0,17,0,1,1.0
5009083,M,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,56.0,16.0,48,0,1,1.0
5009084,M,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,56.0,16.0,3,0,1,1.0
5009088,M,1,0,2,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,4.0,40.0,8.0,41,0,1,1.0
5009089,M,1,0,2,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,4.0,40.0,8.0,40,0,1,1.0
5009090,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,35.0,11.0,14,0,1,1.0
5009092,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,3.0,33.0,3.0,2,2,1,0.5
5009094,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,3.0,33.0,3.0,4,0,1,1.0
5009095,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,3.0,33.0,3.0,4,0,1,1.0
5009096,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Accountants,3.0,37.0,12.0,25,0,1,1.0
5009097,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Accountants,3.0,37.0,12.0,15,0,1,1.0
5009098,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Accountants,3.0,37.0,12.0,18,0,1,1.0
5009099,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1.0,36.0,2.0,29,0,1,1.0
5009100,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1.0,36.0,2.0,28,0,1,1.0
5009103,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,35.0,11.0,39,0,1,1.0
5009104,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,35.0,11.0,28,0,1,1.0
5009105,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,35.0,11.0,31,0,1,1.0
5009106,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,35.0,11.0,61,0,1,1.0
5112876,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,35.0,11.0,26,0,1,1.0
5009108,M,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,42.0,8.0,8,0,1,1.0
5009109,M,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,42.0,8.0,21,0,1,1.0
5009110,F,0,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,High skill tech staff,2.0,24.0,1.0,3,1,1,0.75
5009141,F,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2.0,26.0,4.0,34,0,1,1.0
5009142,F,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2.0,26.0,4.0,12,0,1,1.0
5009145,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,43.0,10.0,36,0,1,1.0
5009146,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,43.0,10.0,25,1,1,0.9615384615384616
5009147,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,43.0,10.0,13,0,1,1.0
5009149,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,43.0,10.0,8,0,1,1.0
5009150,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,43.0,10.0,17,1,1,0.9444444444444444
5009151,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,30,0,1,1.0
5009152,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,48,0,1,1.0
5009153,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,48,0,1,1.0
5009154,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,29,0,1,1.0
5009155,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,28,0,1,1.0
5009156,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,18,0,1,1.0
5009157,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,48,0,1,1.0
5009158,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,44,0,1,1.0
5009159,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,15,0,1,1.0
5009160,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,22,0,1,1.0
5009161,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,22,2,1,0.9166666666666666
5009162,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,8.0,48,0,1,1.0
5009163,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,35.0,9.0,13,0,1,1.0
5009164,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,35.0,9.0,17,0,1,1.0
5009165,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,35.0,9.0,17,0,1,1.0
5009166,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,35.0,9.0,17,0,1,1.0
5009168,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,35.0,9.0,17,0,1,1.0
5009177,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,49,1,1,0.98
5009178,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,34,1,1,0.9714285714285714
5009179,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,13,0,1,1.0
5009180,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,38,1,1,0.9743589743589743
5009181,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,12,1,1,0.9230769230769231
5009182,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,35,0,1,1.0
5009183,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2.0,50.0,3.0,32,0,1,1.0
5009186,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,3,1,1,0.75
5009187,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,6,0,1,1.0
5009188,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,17,0,1,1.0
5009189,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,17,0,1,1.0
5009190,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,23,0,1,1.0
5009191,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,17,0,1,1.0
5009192,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,34,0,1,1.0
5009193,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,48.0,16.0,29,1,1,0.9666666666666667
5009195,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,7,0,1,1.0
5009196,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,8,0,1,1.0
5009198,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,46,0,1,1.0
5009201,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,2,0,1,1.0
5009202,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,7,0,1,1.0
5009203,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,21,0,1,1.0
5009204,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,3,0,1,1.0
5009205,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,6,0,1,1.0
5009206,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,22,0,1,1.0
5009207,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,22,0,1,1.0
5009208,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,42,0,1,1.0
5009209,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,45,1,1,0.9782608695652174
5009210,F,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2.0,57.0,24.0,4,0,1,1.0
5009213,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,34.0,2.0,23,0,1,1.0
5009215,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,34.0,2.0,57,1,1,0.9827586206896551
5009216,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,34.0,2.0,7,0,1,1.0
5009217,F,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,34.0,2.0,7,0,1,1.0
5009220,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,28,0,1,1.0
5009222,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,48,0,1,1.0
5009223,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,41,0,1,1.0
5009224,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,51,0,1,1.0
5009225,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,28,0,1,1.0
5009226,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,48,0,1,1.0
5009227,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,21,0,1,1.0
5009232,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,36,0,1,1.0
5009233,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,48,0,1,1.0
5009234,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,14,0,1,1.0
5009236,F,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,40.0,2.0,31,0,1,1.0
5009238,M,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2.0,29.0,3.0,21,0,1,1.0
5009239,M,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2.0,29.0,3.0,15,0,1,1.0
5009240,M,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2.0,29.0,3.0,34,0,1,1.0
5009241,M,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2.0,29.0,3.0,11,0,1,1.0
5009242,F,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1.0,52.0,14.0,35,0,1,1.0
5009243,F,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1.0,52.0,14.0,8,0,1,1.0
5009244,F,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1.0,52.0,14.0,9,0,1,1.0
5009249,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,27.0,3.0,27,0,1,1.0
5009250,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,27.0,3.0,10,0,1,1.0
5009251,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,27.0,3.0,27,0,1,1.0
5009252,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,27.0,3.0,13,0,1,1.0
5009253,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,27.0,3.0,23,0,1,1.0
5009255,F,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1.0,44.0,25.0,7,0,1,1.0
5009257,F,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1.0,44.0,25.0,8,0,1,1.0
5009258,F,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1.0,44.0,25.0,8,0,1,1.0
5009260,F,0,0,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,40.0,4.0,20,0,1,1.0
5009261,F,0,0,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,40.0,4.0,21,1,1,0.9545454545454546
5009262,F,0,0,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,40.0,4.0,9,0,1,1.0
5009263,F,0,0,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,40.0,4.0,16,1,1,0.9411764705882353
5009265,M,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,28.0,5.0,36,0,1,1.0
5009266,M,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,28.0,5.0,16,0,1,1.0
5009267,M,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,28.0,5.0,18,0,1,1.0
5009268,M,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,28.0,5.0,27,0,1,1.0
5009269,M,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,28.0,5.0,35,0,1,1.0
5009270,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,29,0,1,1.0
5009271,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,30,0,1,1.0
5009272,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,26,0,1,1.0
5009274,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,41,0,1,1.0
5009275,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,30,0,1,1.0
5009276,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,16,0,1,1.0
5009277,M,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,40.0,7.0,27,0,1,1.0
5009278,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,21,0,1,1.0
5009279,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,41,0,1,1.0
5009280,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,41,0,1,1.0
5009281,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,40,0,1,1.0
5009284,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,59,0,1,1.0
5009285,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,17,0,1,1.0
5009286,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,31,0,1,1.0
5009287,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,25,0,1,1.0
5009289,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,9,0,1,1.0
5009290,F,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,41.0,13.0,21,0,1,1.0
