,country,year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita,generation,Region,Assigned To Zone
337,Bahrain,1985,male,35-54 years,6,0.727,9980,Silent,Arab States,IVa
338,Bahrain,1985,female,35-54 years,3,0.727,9980,Silent,Arab States,IVa
339,Bahrain,1985,female,15-24 years,0,0.727,9980,Generation X,Arab States,IVa
340,Bahrain,1985,female,25-34 years,0,0.727,9980,Boomers,Arab States,IVa
341,Bahrain,1985,female,5-14 years,0,0.727,9980,Generation X,Arab States,IVa
342,Bahrain,1985,female,55-74 years,0,0.727,9980,G.I. Generation,Arab States,IVa
343,Bahrain,1985,female,75+ years,0,0.727,9980,G.I. Generation,Arab States,IVa
344,Bahrain,1985,male,15-24 years,0,0.727,9980,Generation X,Arab States,IVa
345,Bahrain,1985,male,5-14 years,0,0.727,9980,Generation X,Arab States,IVa
346,Bahrain,1985,male,55-74 years,0,0.727,9980,G.I. Generation,Arab States,IVa
347,Bahrain,1985,male,75+ years,0,0.727,9980,G.I. Generation,Arab States,IVa
348,Bahrain,2000,male,25-34 years,18,0.794,15345,Generation X,Arab States,IVa
349,Bahrain,2000,male,35-54 years,8,0.794,15345,Boomers,Arab States,IVa
350,Bahrain,2000,male,15-24 years,3,0.794,15345,Generation X,Arab States,IVa
351,Bahrain,2000,female,25-34 years,1,0.794,15345,Generation X,Arab States,IVa
352,Bahrain,2000,female,15-24 years,0,0.794,15345,Generation X,Arab States,IVa
353,Bahrain,2000,female,35-54 years,0,0.794,15345,Boomers,Arab States,IVa
354,Bahrain,2000,female,5-14 years,0,0.794,15345,Millenials,Arab States,IVa
355,Bahrain,2000,female,55-74 years,0,0.794,15345,Silent,Arab States,IVa
356,Bahrain,2000,female,75+ years,0,0.794,15345,G.I. Generation,Arab States,IVa
357,Bahrain,2000,male,5-14 years,0,0.794,15345,Millenials,Arab States,IVa
358,Bahrain,2000,male,55-74 years,0,0.794,15345,Silent,Arab States,IVa
359,Bahrain,2000,male,75+ years,0,0.794,15345,G.I. Generation,Arab States,IVa
360,Bahrain,2005,male,25-34 years,10,0.816,19485,Generation X,Arab States,IVa
361,Bahrain,2005,male,35-54 years,8,0.816,19485,Boomers,Arab States,IVa
362,Bahrain,2005,male,55-74 years,7,0.816,19485,Silent,Arab States,IVa
363,Bahrain,2005,male,15-24 years,5,0.816,19485,Millenials,Arab States,IVa
364,Bahrain,2005,female,25-34 years,4,0.816,19485,Generation X,Arab States,IVa
365,Bahrain,2005,female,15-24 years,3,0.816,19485,Millenials,Arab States,IVa
366,Bahrain,2005,female,35-54 years,2,0.816,19485,Boomers,Arab States,IVa
367,Bahrain,2005,female,5-14 years,0,0.816,19485,Millenials,Arab States,IVa
368,Bahrain,2005,female,55-74 years,0,0.816,19485,Silent,Arab States,IVa
369,Bahrain,2005,female,75+ years,0,0.816,19485,Silent,Arab States,IVa
370,Bahrain,2005,male,5-14 years,0,0.816,19485,Millenials,Arab States,IVa
371,Bahrain,2005,male,75+ years,0,0.816,19485,Silent,Arab States,IVa
372,Bahrain,2010,male,35-54 years,3,0.8190000000000001,22572,Generation X,Arab States,IVa
373,Bahrain,2010,male,25-34 years,2,0.8190000000000001,22572,Generation X,Arab States,IVa
374,Bahrain,2010,male,55-74 years,2,0.8190000000000001,22572,Silent,Arab States,IVa
375,Bahrain,2010,female,35-54 years,1,0.8190000000000001,22572,Generation X,Arab States,IVa
376,Bahrain,2010,female,15-24 years,1,0.8190000000000001,22572,Millenials,Arab States,IVa
377,Bahrain,2010,female,25-34 years,0,0.8190000000000001,22572,Generation X,Arab States,IVa
378,Bahrain,2010,female,5-14 years,0,0.8190000000000001,22572,Generation Z,Arab States,IVa
379,Bahrain,2010,female,55-74 years,0,0.8190000000000001,22572,Silent,Arab States,IVa
380,Bahrain,2010,female,75+ years,0,0.8190000000000001,22572,Silent,Arab States,IVa
381,Bahrain,2010,male,15-24 years,0,0.8190000000000001,22572,Millenials,Arab States,IVa
382,Bahrain,2010,male,5-14 years,0,0.8190000000000001,22572,Generation Z,Arab States,IVa
383,Bahrain,2010,male,75+ years,0,0.8190000000000001,22572,Silent,Arab States,IVa
384,Bahrain,2011,male,15-24 years,2,0.8170000000000001,26078,Millenials,Arab States,IVa
385,Bahrain,2011,male,55-74 years,2,0.8170000000000001,26078,Boomers,Arab States,IVa
386,Bahrain,2011,female,25-34 years,2,0.8170000000000001,26078,Millenials,Arab States,IVa
387,Bahrain,2011,male,25-34 years,1,0.8170000000000001,26078,Millenials,Arab States,IVa
388,Bahrain,2011,male,35-54 years,1,0.8170000000000001,26078,Generation X,Arab States,IVa
389,Bahrain,2011,female,35-54 years,1,0.8170000000000001,26078,Generation X,Arab States,IVa
390,Bahrain,2011,female,15-24 years,1,0.8170000000000001,26078,Millenials,Arab States,IVa
391,Bahrain,2011,female,5-14 years,1,0.8170000000000001,26078,Generation Z,Arab States,IVa
392,Bahrain,2011,female,55-74 years,0,0.8170000000000001,26078,Boomers,Arab States,IVa
393,Bahrain,2011,female,75+ years,0,0.8170000000000001,26078,Silent,Arab States,IVa
394,Bahrain,2011,male,5-14 years,0,0.8170000000000001,26078,Generation Z,Arab States,IVa
395,Bahrain,2011,male,75+ years,0,0.8170000000000001,26078,Silent,Arab States,IVa
396,Bahrain,2012,male,25-34 years,4,0.8190000000000001,25587,Millenials,Arab States,IVa
397,Bahrain,2012,male,35-54 years,2,0.8190000000000001,25587,Generation X,Arab States,IVa
398,Bahrain,2012,female,25-34 years,0,0.8190000000000001,25587,Millenials,Arab States,IVa
399,Bahrain,2012,male,15-24 years,0,0.8190000000000001,25587,Millenials,Arab States,IVa
400,Bahrain,2012,female,15-24 years,0,0.8190000000000001,25587,Millenials,Arab States,IVa
401,Bahrain,2012,female,35-54 years,0,0.8190000000000001,25587,Generation X,Arab States,IVa
402,Bahrain,2012,female,5-14 years,0,0.8190000000000001,25587,Generation Z,Arab States,IVa
403,Bahrain,2012,female,55-74 years,0,0.8190000000000001,25587,Boomers,Arab States,IVa
404,Bahrain,2012,female,75+ years,0,0.8190000000000001,25587,Silent,Arab States,IVa
405,Bahrain,2012,male,5-14 years,0,0.8190000000000001,25587,Generation Z,Arab States,IVa
406,Bahrain,2012,male,55-74 years,0,0.8190000000000001,25587,Boomers,Arab States,IVa
407,Bahrain,2012,male,75+ years,0,0.8190000000000001,25587,Silent,Arab States,IVa
408,Bahrain,2013,male,15-24 years,0,0.821,26793,Millenials,Arab States,IVa
409,Bahrain,2013,male,25-34 years,0,0.821,26793,Millenials,Arab States,IVa
410,Bahrain,2013,male,35-54 years,0,0.821,26793,Generation X,Arab States,IVa
411,Bahrain,2013,female,15-24 years,0,0.821,26793,Millenials,Arab States,IVa
412,Bahrain,2013,female,25-34 years,0,0.821,26793,Millenials,Arab States,IVa
413,Bahrain,2013,female,35-54 years,0,0.821,26793,Generation X,Arab States,IVa
414,Bahrain,2013,female,5-14 years,0,0.821,26793,Generation Z,Arab States,IVa
415,Bahrain,2013,female,55-74 years,0,0.821,26793,Boomers,Arab States,IVa
416,Bahrain,2013,female,75+ years,0,0.821,26793,Silent,Arab States,IVa
417,Bahrain,2013,male,5-14 years,0,0.821,26793,Generation Z,Arab States,IVa
418,Bahrain,2013,male,55-74 years,0,0.821,26793,Boomers,Arab States,IVa
419,Bahrain,2013,male,75+ years,0,0.821,26793,Silent,Arab States,IVa
420,Bahrain,2014,male,15-24 years,3,0.8240000000000001,27503,Millenials,Arab States,IVa
421,Bahrain,2014,male,25-34 years,1,0.8240000000000001,27503,Millenials,Arab States,IVa
422,Bahrain,2014,female,25-34 years,0,0.8240000000000001,27503,Millenials,Arab States,IVa
423,Bahrain,2014,male,35-54 years,0,0.8240000000000001,27503,Generation X,Arab States,IVa
424,Bahrain,2014,female,15-24 years,0,0.8240000000000001,27503,Millenials,Arab States,IVa
425,Bahrain,2014,female,35-54 years,0,0.8240000000000001,27503,Generation X,Arab States,IVa
426,Bahrain,2014,female,5-14 years,0,0.8240000000000001,27503,Generation Z,Arab States,IVa
427,Bahrain,2014,female,55-74 years,0,0.8240000000000001,27503,Boomers,Arab States,IVa
428,Bahrain,2014,female,75+ years,0,0.8240000000000001,27503,Silent,Arab States,IVa
429,Bahrain,2014,male,5-14 years,0,0.8240000000000001,27503,Generation Z,Arab States,IVa
430,Bahrain,2014,male,55-74 years,0,0.8240000000000001,27503,Boomers,Arab States,IVa
431,Bahrain,2014,male,75+ years,0,0.8240000000000001,27503,Silent,Arab States,IVa
432,Barbados,1985,male,75+ years,25,0.7,6137,G.I. Generation,South/Latin America,IVb
433,Barbados,1985,male,55-74 years,23,0.7,6137,G.I. Generation,South/Latin America,IVb
434,Barbados,1985,female,25-34 years,9,0.7,6137,Boomers,South/Latin America,IVb
435,Barbados,1985,male,25-34 years,4,0.7,6137,Boomers,South/Latin America,IVb
436,Barbados,1985,female,15-24 years,0,0.7,6137,Generation X,South/Latin America,IVb
437,Barbados,1985,female,35-54 years,0,0.7,6137,Silent,South/Latin America,IVb
438,Barbados,1985,female,5-14 years,0,0.7,6137,Generation X,South/Latin America,IVb
439,Barbados,1985,female,55-74 years,0,0.7,6137,G.I. Generation,South/Latin America,IVb
440,Barbados,1985,female,75+ years,0,0.7,6137,G.I. Generation,South/Latin America,IVb
441,Barbados,1985,male,15-24 years,0,0.7,6137,Generation X,South/Latin America,IVb
442,Barbados,1985,male,35-54 years,0,0.7,6137,Silent,South/Latin America,IVb
443,Barbados,1985,male,5-14 years,0,0.7,6137,Generation X,South/Latin America,IVb
444,Barbados,1990,male,75+ years,60,0.716,8537,G.I. Generation,South/Latin America,IVb
445,Barbados,1990,male,35-54 years,20,0.716,8537,Silent,South/Latin America,IVb
446,Barbados,1990,male,55-74 years,15,0.716,8537,G.I. Generation,South/Latin America,IVb
447,Barbados,1990,male,25-34 years,8,0.716,8537,Boomers,South/Latin America,IVb
448,Barbados,1990,female,35-54 years,7,0.716,8537,Silent,South/Latin America,IVb
449,Barbados,1990,female,55-74 years,5,0.716,8537,G.I. Generation,South/Latin America,IVb
450,Barbados,1990,male,15-24 years,4,0.716,8537,Generation X,South/Latin America,IVb
451,Barbados,1990,female,15-24 years,0,0.716,8537,Generation X,South/Latin America,IVb
452,Barbados,1990,female,25-34 years,0,0.716,8537,Boomers,South/Latin America,IVb
453,Barbados,1990,female,5-14 years,0,0.716,8537,Generation X,South/Latin America,IVb
454,Barbados,1990,female,75+ years,0,0.716,8537,G.I. Generation,South/Latin America,IVb
455,Barbados,1990,male,5-14 years,0,0.716,8537,Generation X,South/Latin America,IVb
456,Barbados,1995,male,25-34 years,29,0.731,9378,Generation X,South/Latin America,IVb
457,Barbados,1995,male,35-54 years,10,0.731,9378,Boomers,South/Latin America,IVb
458,Barbados,1995,female,15-24 years,9,0.731,9378,Generation X,South/Latin America,IVb
459,Barbados,1995,male,55-74 years,7,0.731,9378,Silent,South/Latin America,IVb
460,Barbados,1995,female,35-54 years,6,0.731,9378,Boomers,South/Latin America,IVb
461,Barbados,1995,female,55-74 years,5,0.731,9378,Silent,South/Latin America,IVb
462,Barbados,1995,male,15-24 years,4,0.731,9378,Generation X,South/Latin America,IVb
463,Barbados,1995,female,25-34 years,0,0.731,9378,Generation X,South/Latin America,IVb
464,Barbados,1995,female,5-14 years,0,0.731,9378,Millenials,South/Latin America,IVb
465,Barbados,1995,female,75+ years,0,0.731,9378,G.I. Generation,South/Latin America,IVb
466,Barbados,1995,male,5-14 years,0,0.731,9378,Millenials,South/Latin America,IVb
467,Barbados,1995,male,75+ years,0,0.731,9378,G.I. Generation,South/Latin America,IVb
468,Barbados,2000,male,25-34 years,19,0.753,12430,Generation X,South/Latin America,IVb
469,Barbados,2000,male,35-54 years,8,0.753,12430,Boomers,South/Latin America,IVb
470,Barbados,2000,male,15-24 years,4,0.753,12430,Generation X,South/Latin America,IVb
471,Barbados,2000,female,35-54 years,4,0.753,12430,Boomers,South/Latin America,IVb
472,Barbados,2000,female,15-24 years,0,0.753,12430,Generation X,South/Latin America,IVb
473,Barbados,2000,female,25-34 years,0,0.753,12430,Generation X,South/Latin America,IVb
474,Barbados,2000,female,5-14 years,0,0.753,12430,Millenials,South/Latin America,IVb
475,Barbados,2000,female,55-74 years,0,0.753,12430,Silent,South/Latin America,IVb
476,Barbados,2000,female,75+ years,0,0.753,12430,G.I. Generation,South/Latin America,IVb
477,Barbados,2000,male,5-14 years,0,0.753,12430,Millenials,South/Latin America,IVb
478,Barbados,2000,male,55-74 years,0,0.753,12430,Silent,South/Latin America,IVb
479,Barbados,2000,male,75+ years,0,0.753,12430,G.I. Generation,South/Latin America,IVb
480,Barbados,2005,male,35-54 years,2,0.765,15230,Boomers,South/Latin America,IVb
481,Barbados,2005,female,15-24 years,0,0.765,15230,Millenials,South/Latin America,IVb
482,Barbados,2005,female,25-34 years,0,0.765,15230,Generation X,South/Latin America,IVb
483,Barbados,2005,female,35-54 years,0,0.765,15230,Boomers,South/Latin America,IVb
484,Barbados,2005,female,5-14 years,0,0.765,15230,Millenials,South/Latin America,IVb
485,Barbados,2005,female,55-74 years,0,0.765,15230,Silent,South/Latin America,IVb
486,Barbados,2005,female,75+ years,0,0.765,15230,Silent,South/Latin America,IVb
487,Barbados,2005,male,15-24 years,0,0.765,15230,Millenials,South/Latin America,IVb
488,Barbados,2005,male,25-34 years,0,0.765,15230,Generation X,South/Latin America,IVb
489,Barbados,2005,male,5-14 years,0,0.765,15230,Millenials,South/Latin America,IVb
490,Barbados,2005,male,55-74 years,0,0.765,15230,Silent,South/Latin America,IVb
491,Barbados,2005,male,75+ years,0,0.765,15230,Silent,South/Latin America,IVb
492,Barbados,2010,male,35-54 years,7,0.78,17034,Generation X,South/Latin America,IVb
493,Barbados,2010,female,15-24 years,0,0.78,17034,Millenials,South/Latin America,IVb
494,Barbados,2010,female,25-34 years,0,0.78,17034,Generation X,South/Latin America,IVb
495,Barbados,2010,female,35-54 years,0,0.78,17034,Generation X,South/Latin America,IVb
496,Barbados,2010,female,5-14 years,0,0.78,17034,Generation Z,South/Latin America,IVb
497,Barbados,2010,female,55-74 years,0,0.78,17034,Silent,South/Latin America,IVb
498,Barbados,2010,female,75+ years,0,0.78,17034,Silent,South/Latin America,IVb
499,Barbados,2010,male,15-24 years,0,0.78,17034,Millenials,South/Latin America,IVb
500,Barbados,2010,male,25-34 years,0,0.78,17034,Generation X,South/Latin America,IVb
501,Barbados,2010,male,5-14 years,0,0.78,17034,Generation Z,South/Latin America,IVb
502,Barbados,2010,male,55-74 years,0,0.78,17034,Silent,South/Latin America,IVb
503,Barbados,2010,male,75+ years,0,0.78,17034,Silent,South/Latin America,IVb
504,Barbados,2011,female,15-24 years,0,0.7859999999999999,17708,Millenials,South/Latin America,IVb
505,Barbados,2011,female,25-34 years,0,0.7859999999999999,17708,Millenials,South/Latin America,IVb
506,Barbados,2011,female,35-54 years,0,0.7859999999999999,17708,Generation X,South/Latin America,IVb
507,Barbados,2011,female,5-14 years,0,0.7859999999999999,17708,Generation Z,South/Latin America,IVb
508,Barbados,2011,female,55-74 years,0,0.7859999999999999,17708,Boomers,South/Latin America,IVb
509,Barbados,2011,female,75+ years,0,0.7859999999999999,17708,Silent,South/Latin America,IVb
510,Barbados,2011,male,15-24 years,0,0.7859999999999999,17708,Millenials,South/Latin America,IVb
511,Barbados,2011,male,25-34 years,0,0.7859999999999999,17708,Millenials,South/Latin America,IVb
512,Barbados,2011,male,35-54 years,0,0.7859999999999999,17708,Generation X,South/Latin America,IVb
513,Barbados,2011,male,5-14 years,0,0.7859999999999999,17708,Generation Z,South/Latin America,IVb
514,Barbados,2011,male,55-74 years,0,0.7859999999999999,17708,Boomers,South/Latin America,IVb
515,Barbados,2011,male,75+ years,0,0.7859999999999999,17708,Silent,South/Latin America,IVb
516,Barbados,2012,female,15-24 years,0,0.7929999999999999,17620,Millenials,South/Latin America,IVb
517,Barbados,2012,female,25-34 years,0,0.7929999999999999,17620,Millenials,South/Latin America,IVb
518,Barbados,2012,female,35-54 years,0,0.7929999999999999,17620,Generation X,South/Latin America,IVb
519,Barbados,2012,female,5-14 years,0,0.7929999999999999,17620,Generation Z,South/Latin America,IVb
520,Barbados,2012,female,55-74 years,0,0.7929999999999999,17620,Boomers,South/Latin America,IVb
521,Barbados,2012,female,75+ years,0,0.7929999999999999,17620,Silent,South/Latin America,IVb
522,Barbados,2012,male,15-24 years,0,0.7929999999999999,17620,Millenials,South/Latin America,IVb
523,Barbados,2012,male,25-34 years,0,0.7929999999999999,17620,Millenials,South/Latin America,IVb
524,Barbados,2012,male,35-54 years,0,0.7929999999999999,17620,Generation X,South/Latin America,IVb
525,Barbados,2012,male,5-14 years,0,0.7929999999999999,17620,Generation Z,South/Latin America,IVb
526,Barbados,2012,male,55-74 years,0,0.7929999999999999,17620,Boomers,South/Latin America,IVb
527,Barbados,2012,male,75+ years,0,0.7929999999999999,17620,Silent,South/Latin America,IVb
528,Barbados,2013,female,15-24 years,0,0.785,17395,Millenials,South/Latin America,IVb
529,Barbados,2013,female,25-34 years,0,0.785,17395,Millenials,South/Latin America,IVb
530,Barbados,2013,female,35-54 years,0,0.785,17395,Generation X,South/Latin America,IVb
531,Barbados,2013,female,5-14 years,0,0.785,17395,Generation Z,South/Latin America,IVb
532,Barbados,2013,female,55-74 years,0,0.785,17395,Boomers,South/Latin America,IVb
533,Barbados,2013,female,75+ years,0,0.785,17395,Silent,South/Latin America,IVb
534,Barbados,2013,male,15-24 years,0,0.785,17395,Millenials,South/Latin America,IVb
535,Barbados,2013,male,25-34 years,0,0.785,17395,Millenials,South/Latin America,IVb
536,Barbados,2013,male,35-54 years,0,0.785,17395,Generation X,South/Latin America,IVb
537,Barbados,2013,male,5-14 years,0,0.785,17395,Generation Z,South/Latin America,IVb
538,Barbados,2013,male,55-74 years,0,0.785,17395,Boomers,South/Latin America,IVb
539,Barbados,2013,male,75+ years,0,0.785,17395,Silent,South/Latin America,IVb
540,Belize,1990,male,55-74 years,15,0.644,2614,G.I. Generation,South/Latin America,IVa
541,Belize,1990,male,35-54 years,8,0.644,2614,Silent,South/Latin America,IVa
542,Belize,1990,female,15-24 years,4,0.644,2614,Generation X,South/Latin America,IVa
543,Belize,1990,female,25-34 years,0,0.644,2614,Boomers,South/Latin America,IVa
544,Belize,1990,female,35-54 years,0,0.644,2614,Silent,South/Latin America,IVa
545,Belize,1990,female,5-14 years,0,0.644,2614,Generation X,South/Latin America,IVa
546,Belize,1990,female,55-74 years,0,0.644,2614,G.I. Generation,South/Latin America,IVa
547,Belize,1990,female,75+ years,0,0.644,2614,G.I. Generation,South/Latin America,IVa
548,Belize,1990,male,15-24 years,0,0.644,2614,Generation X,South/Latin America,IVa
549,Belize,1990,male,25-34 years,0,0.644,2614,Boomers,South/Latin America,IVa
550,Belize,1990,male,5-14 years,0,0.644,2614,Generation X,South/Latin America,IVa
551,Belize,1990,male,75+ years,0,0.644,2614,G.I. Generation,South/Latin America,IVa
552,Belize,1995,male,75+ years,62,0.664,3436,G.I. Generation,South/Latin America,IVa
553,Belize,1995,male,25-34 years,24,0.664,3436,Generation X,South/Latin America,IVa
